,Coca_Codo_Sinclair,Molino,Sopladora,Minas_San_Francisco,Marcel_Laniado,San_Francisco,Delsitanisagua,Mazar,Agoyan,Pucara,Manduriacu,Due,Hidrosanbartolo,Hidronormandfa,Sarapullo,Baba,Cumbaya,Pusuno,Abanico,Sabanilla,Nayon,Topo,Ocana,Saucay,Guangopolo_H,Sigchos,Saymirfn,Calope,Recuperadora,Sibimbe,Alao,Palmira-_Nanegal,Rio_Verde_Chico,Victoria,El_Carmen,Chalpi,San_Jose_de_Tambo,Ambi,Alazan,Papallacta,San_Jose_de_Minas,Vindobona,Illuchi_No.2,Pasochoa,Illuchi_No.1,Rfo_Blanco,Penfnsula,San_Miguel_de_Car,Perlabf,Carlos_Mora,Loreto,La_Calera,Los_Chillos,Geppert,La_Playa,Ulba,El_Laurel,Uravia,Corazon,Gualaceo,Buenos_Aires,Hidrocarolina,Fabrica_Imbabura,Sillunchi_I,Tilivi
2022-01-01 23:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 00:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 01:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 02:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 03:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 04:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 05:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 06:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 07:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 08:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 09:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 10:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
2022-01-02 11:00:00,534.4618460513163,588.5426049360476,233.65535627726618,93.66417730667311,105.32967032967035,73.54372440375815,106.64531625300242,43.37168584292147,53.423271500843185,26.75133760196474,23.536598911473956,23.283127846273466,29.59407526020817,11.34782901380007,17.543818727090972,20.769230769230774,14.484060868599357,13.269091785112025,8.695119488387752,18.12970376301041,10.754415194935023,9.366417730667312,5.973746213396165,5.493099966341301,7.575163834277465,6.379571187665625,3.5522046449007076,5.203565405926284,5.250472064867267,4.926041917610215,3.6216815225246934,3.7513717649672333,3.538424476029873,3.6210152171498393,2.9692324780628683,2.9330223258913697,2.775234883160685,2.842496945462624,1.425917199596096,2.2450294346329005,2.0640809443507595,2.121914917249806,1.8039026740544453,1.6294568477174278,1.3876174415803424,1.0233678631655025,1.0060226451457481,0.8741989881956157,0.8907697434188605,1.4219375500400322,0.7966233477729647,0.7169610129956682,0.6372986782183717,0.5974675108297235,0.44538487170943025,0.3469043603950856,0.36210152171498394,0.3548594912806843,0.3548594912806843,0.22201279030629423,0.3439964456292347,0.31864933910918586,0.2208819282461402,0.032589136954348556,0.020814261623705137
